index,label,error_type,source_file
1277,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1201_1300_conceptual.json
1278,0,correct,gsm8k.main.train
1278,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1201_1300_conceptual.json
1279,0,correct,gsm8k.main.train
1279,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1201_1300_conceptual.json
1280,0,correct,gsm8k.main.train
1280,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1201_1300_conceptual.json
1281,0,correct,gsm8k.main.train
1281,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1201_1300_conceptual.json
1282,0,correct,gsm8k.main.train
1282,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1201_1300_conceptual.json
1283,0,correct,gsm8k.main.train
1283,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1201_1300_conceptual.json
1284,0,correct,gsm8k.main.train
1284,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1201_1300_conceptual.json
1285,0,correct,gsm8k.main.train
1285,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1201_1300_conceptual.json
1286,0,correct,gsm8k.main.train
1286,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1201_1300_conceptual.json
1287,0,correct,gsm8k.main.train
1287,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1201_1300_conceptual.json
1288,0,correct,gsm8k.main.train
1288,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1201_1300_conceptual.json
1289,0,correct,gsm8k.main.train
1289,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1201_1300_conceptual.json
1290,0,correct,gsm8k.main.train
1290,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1201_1300_conceptual.json
1291,0,correct,gsm8k.main.train
1291,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1201_1300_conceptual.json
1292,0,correct,gsm8k.main.train
1292,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1201_1300_conceptual.json
1293,0,correct,gsm8k.main.train
1293,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1201_1300_conceptual.json
1294,0,correct,gsm8k.main.train
1294,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1201_1300_conceptual.json
1295,0,correct,gsm8k.main.train
1295,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1201_1300_conceptual.json
1296,0,correct,gsm8k.main.train
1296,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1201_1300_conceptual.json
1297,0,correct,gsm8k.main.train
1297,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1201_1300_conceptual.json
1298,0,correct,gsm8k.main.train
1298,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1201_1300_conceptual.json
1299,0,correct,gsm8k.main.train
1299,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1201_1300_conceptual.json
1300,0,correct,gsm8k.main.train
1300,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1301,0,correct,gsm8k.main.train
1301,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1302,0,correct,gsm8k.main.train
1302,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1303,0,correct,gsm8k.main.train
1303,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1304,0,correct,gsm8k.main.train
1304,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1305,0,correct,gsm8k.main.train
1305,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1306,0,correct,gsm8k.main.train
1306,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1307,0,correct,gsm8k.main.train
1307,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1308,0,correct,gsm8k.main.train
1308,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1309,0,correct,gsm8k.main.train
1309,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1310,0,correct,gsm8k.main.train
1310,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1311,0,correct,gsm8k.main.train
1311,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1312,0,correct,gsm8k.main.train
1312,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1313,0,correct,gsm8k.main.train
1313,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1314,0,correct,gsm8k.main.train
1314,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1315,0,correct,gsm8k.main.train
1315,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1316,0,correct,gsm8k.main.train
1316,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1317,0,correct,gsm8k.main.train
1317,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1318,0,correct,gsm8k.main.train
1318,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1319,0,correct,gsm8k.main.train
1319,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1320,0,correct,gsm8k.main.train
1320,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1321,0,correct,gsm8k.main.train
1321,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1322,0,correct,gsm8k.main.train
1322,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1323,0,correct,gsm8k.main.train
1323,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1324,0,correct,gsm8k.main.train
1324,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1325,0,correct,gsm8k.main.train
1325,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1326,0,correct,gsm8k.main.train
1326,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1327,0,correct,gsm8k.main.train
1327,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1328,0,correct,gsm8k.main.train
1328,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1329,0,correct,gsm8k.main.train
1329,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1330,0,correct,gsm8k.main.train
1330,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1331,0,correct,gsm8k.main.train
1331,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1332,0,correct,gsm8k.main.train
1332,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1333,0,correct,gsm8k.main.train
1333,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1334,0,correct,gsm8k.main.train
1334,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1335,0,correct,gsm8k.main.train
1335,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1336,0,correct,gsm8k.main.train
1336,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1337,0,correct,gsm8k.main.train
1337,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1338,0,correct,gsm8k.main.train
1338,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1339,0,correct,gsm8k.main.train
1339,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1340,0,correct,gsm8k.main.train
1340,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1341,0,correct,gsm8k.main.train
1341,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1342,0,correct,gsm8k.main.train
1342,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1343,0,correct,gsm8k.main.train
1343,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1344,0,correct,gsm8k.main.train
1344,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1345,0,correct,gsm8k.main.train
1345,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1346,0,correct,gsm8k.main.train
1346,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1347,0,correct,gsm8k.main.train
1347,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1348,0,correct,gsm8k.main.train
1348,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1349,0,correct,gsm8k.main.train
1349,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1350,0,correct,gsm8k.main.train
1350,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1351,0,correct,gsm8k.main.train
1351,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1352,0,correct,gsm8k.main.train
1352,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1353,0,correct,gsm8k.main.train
1353,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1354,0,correct,gsm8k.main.train
1354,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1355,0,correct,gsm8k.main.train
1355,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1356,0,correct,gsm8k.main.train
1356,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1357,0,correct,gsm8k.main.train
1357,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1358,0,correct,gsm8k.main.train
1358,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1359,0,correct,gsm8k.main.train
1359,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1360,0,correct,gsm8k.main.train
1360,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1361,0,correct,gsm8k.main.train
1361,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1362,0,correct,gsm8k.main.train
1362,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1363,0,correct,gsm8k.main.train
1363,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1364,0,correct,gsm8k.main.train
1364,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1365,0,correct,gsm8k.main.train
1365,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1366,0,correct,gsm8k.main.train
1366,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1367,0,correct,gsm8k.main.train
1367,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1368,0,correct,gsm8k.main.train
1368,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1369,0,correct,gsm8k.main.train
1369,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1370,0,correct,gsm8k.main.train
1370,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1371,0,correct,gsm8k.main.train
1371,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1372,0,correct,gsm8k.main.train
1372,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1373,0,correct,gsm8k.main.train
1373,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1374,0,correct,gsm8k.main.train
1374,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1375,0,correct,gsm8k.main.train
1375,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1376,0,correct,gsm8k.main.train
1376,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1377,0,correct,gsm8k.main.train
1377,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1378,0,correct,gsm8k.main.train
1378,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1379,0,correct,gsm8k.main.train
1379,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1380,0,correct,gsm8k.main.train
1380,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1381,0,correct,gsm8k.main.train
1381,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1382,0,correct,gsm8k.main.train
1382,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1383,0,correct,gsm8k.main.train
1383,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1384,0,correct,gsm8k.main.train
1384,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1385,0,correct,gsm8k.main.train
1385,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1386,0,correct,gsm8k.main.train
1386,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1387,0,correct,gsm8k.main.train
1387,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1388,0,correct,gsm8k.main.train
1388,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1389,0,correct,gsm8k.main.train
1389,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1390,0,correct,gsm8k.main.train
1390,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1391,0,correct,gsm8k.main.train
1391,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1392,0,correct,gsm8k.main.train
1392,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1393,0,correct,gsm8k.main.train
1393,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1394,0,correct,gsm8k.main.train
1394,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1395,0,correct,gsm8k.main.train
1395,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1396,0,correct,gsm8k.main.train
1396,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1397,0,correct,gsm8k.main.train
1397,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1398,0,correct,gsm8k.main.train
1398,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1399,0,correct,gsm8k.main.train
1399,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1301_1400_conceptual.json
1400,0,correct,gsm8k.main.train
1400,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1401,0,correct,gsm8k.main.train
1401,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1402,0,correct,gsm8k.main.train
1402,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1403,0,correct,gsm8k.main.train
1403,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1404,0,correct,gsm8k.main.train
1404,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1405,0,correct,gsm8k.main.train
1405,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1406,0,correct,gsm8k.main.train
1406,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1407,0,correct,gsm8k.main.train
1407,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1408,0,correct,gsm8k.main.train
1408,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1409,0,correct,gsm8k.main.train
1409,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1410,0,correct,gsm8k.main.train
1410,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1411,0,correct,gsm8k.main.train
1411,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1412,0,correct,gsm8k.main.train
1412,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1413,0,correct,gsm8k.main.train
1413,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1414,0,correct,gsm8k.main.train
1414,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1415,0,correct,gsm8k.main.train
1415,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1416,0,correct,gsm8k.main.train
1416,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1417,0,correct,gsm8k.main.train
1417,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1418,0,correct,gsm8k.main.train
1418,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1419,0,correct,gsm8k.main.train
1419,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1420,0,correct,gsm8k.main.train
1420,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1421,0,correct,gsm8k.main.train
1421,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1422,0,correct,gsm8k.main.train
1422,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1423,0,correct,gsm8k.main.train
1423,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1424,0,correct,gsm8k.main.train
1424,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1425,0,correct,gsm8k.main.train
1425,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1426,0,correct,gsm8k.main.train
1426,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1427,0,correct,gsm8k.main.train
1427,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1428,0,correct,gsm8k.main.train
1428,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1429,0,correct,gsm8k.main.train
1429,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1430,0,correct,gsm8k.main.train
1430,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1431,0,correct,gsm8k.main.train
1431,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1432,0,correct,gsm8k.main.train
1432,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1433,0,correct,gsm8k.main.train
1433,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1434,0,correct,gsm8k.main.train
1434,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1435,0,correct,gsm8k.main.train
1435,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1436,0,correct,gsm8k.main.train
1436,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1437,0,correct,gsm8k.main.train
1437,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1438,0,correct,gsm8k.main.train
1438,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1439,0,correct,gsm8k.main.train
1439,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1440,0,correct,gsm8k.main.train
1440,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1441,0,correct,gsm8k.main.train
1441,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1442,0,correct,gsm8k.main.train
1442,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1443,0,correct,gsm8k.main.train
1443,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1444,0,correct,gsm8k.main.train
1444,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1445,0,correct,gsm8k.main.train
1445,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1446,0,correct,gsm8k.main.train
1446,1,conceptual,yewei/gsm8k_data/conceptual/gsm8k_augmented_1401_1500_conceptual.json
1447,0,correct,gsm8k.main.train
