index,tier,model,mutation_type,erroneous_line_number,target_variable,correct_value,flawed_value,repro_seed,date_utc,time_utc,mutation_details,filepath,solution_line_count,error_line_numeric,error_position_ratio,position_bin,validator
5585,tier3,google_gemini-2.5-flash,incomplete_calculation,L3,total_sightings,143.0,117.0,-1992890140121985404,2025-07-21,12:32:44,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_sightings"", ""operand_to_remove"": ""january_sightings"", ""original_operands"": [""february_sightings"", ""january_sightings"", ""march_sightings""]}",data/conceptual-error-candidates/tier3/5585/google_gemini-2.5-flash_incomplete_calculation_total_sightings_.json,3,3,1.0,late,arvind
5717,tier3,google_gemini-2.5-flash,incomplete_calculation,L5,total_cookies,276.0,180.0,8810554985958219879,2025-07-21,12:32:44,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_cookies"", ""operand_to_remove"": ""abigail_cookies"", ""original_operands"": [""abigail_cookies"", ""grayson_cookies"", ""olivia_cookies""]}",data/conceptual-error-candidates/tier3/5717/google_gemini-2.5-flash_incomplete_calculation_total_cookies_.json,5,5,1.0,late,yewei
5856,tier3,google_gemini-2.5-flash,incomplete_calculation,L4,total_studying_time,135.0,105.0,7556760844478782416,2025-07-21,12:32:44,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_studying_time"", ""operand_to_remove"": ""geography_homework_time"", ""original_operands"": [""geography_homework_time"", ""math_homework_time"", ""science_homework_time""]}",data/conceptual-error-candidates/tier3/5856/google_gemini-2.5-flash_incomplete_calculation_total_studying_time_.json,4,4,1.0,late,mauro
5907,tier3,google_gemini-2.5-flash,incomplete_calculation,L2,total_cookies,140,70,-979238714127766171,2025-07-21,12:32:44,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_cookies"", ""operand_to_remove"": ""total_pb_cookies"", ""original_operands"": [""jenny_cc_cookies"", ""marcus_lemon_cookies"", ""total_pb_cookies""]}",data/conceptual-error-candidates/tier3/5907/google_gemini-2.5-flash_incomplete_calculation_total_cookies_.json,3,2,0.6666666666666666,late,arvind
5925,tier3,google_gemini-2.5-flash,incomplete_calculation,L3,total_cases,3600.0,3000.0,-5538086925720825089,2025-07-21,12:32:44,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_cases"", ""operand_to_remove"": ""texas_cases"", ""original_operands"": [""california_cases"", ""new_york_cases"", ""texas_cases""]}",data/conceptual-error-candidates/tier3/5925/google_gemini-2.5-flash_incomplete_calculation_total_cases_.json,3,3,1.0,late,ling
5954,tier3,google_gemini-2.5-flash,incomplete_calculation,L8,total_students_all_classes,69,46,-3557213390264710428,2025-07-21,12:32:44,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_students_all_classes"", ""operand_to_remove"": ""total_zack_students"", ""original_operands"": [""maura_students"", ""tina_students"", ""total_zack_students""]}",data/conceptual-error-candidates/tier3/5954/google_gemini-2.5-flash_incomplete_calculation_total_students_all_classes_.json,8,8,1.0,late,arvind
5957,tier3,google_gemini-2.5-flash,incomplete_calculation,L5,total_sites_visited,20,10,4548743375995934646,2025-07-21,12:32:44,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_sites_visited"", ""operand_to_remove"": ""wednesday_sites"", ""original_operands"": [""monday_sites"", ""tuesday_sites"", ""wednesday_sites""]}",data/conceptual-error-candidates/tier3/5957/google_gemini-2.5-flash_incomplete_calculation_total_sites_visited_.json,6,5,0.8333333333333334,late,ali
5979,tier3,google_gemini-2.5-flash,incomplete_calculation,L2,total_gpa_sum,279,186,-6020713426474476246,2025-07-21,12:32:44,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_gpa_sum"", ""operand_to_remove"": ""sixth_grade_gpa"", ""original_operands"": [""eighth_grade_gpa"", ""seventh_grade_gpa"", ""sixth_grade_gpa""]}",data/conceptual-error-candidates/tier3/5979/google_gemini-2.5-flash_incomplete_calculation_total_gpa_sum_.json,3,2,0.6666666666666666,late,yewei
5996,tier3,google_gemini-2.5-flash,incomplete_calculation,L4,total_apples,194.0,154.0,5918186653551025385,2025-07-21,12:32:44,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_apples"", ""operand_to_remove"": ""first_year_apples"", ""original_operands"": [""first_year_apples"", ""second_year_apples"", ""third_year_apples""]}",data/conceptual-error-candidates/tier3/5996/google_gemini-2.5-flash_incomplete_calculation_total_apples_.json,4,4,1.0,late,arvind
6215,tier3,google_gemini-2.5-flash,incomplete_calculation,L4,total_jumps,605,425,-2282875657917878614,2025-07-21,12:32:44,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_jumps"", ""operand_to_remove"": ""hattie_jumps_round1"", ""original_operands"": [""hattie_jumps_round1"", ""hattie_jumps_round2"", ""lorelei_jumps_round1"", ""lorelei_jumps_round2""]}",data/conceptual-error-candidates/tier3/6215/google_gemini-2.5-flash_incomplete_calculation_total_jumps_.json,4,4,1.0,late,mauro
6244,tier3,google_gemini-2.5-flash,incomplete_calculation,L2,total_house_sq_ft,1500,1000,-4028155105471864847,2025-07-21,12:32:44,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_house_sq_ft"", ""operand_to_remove"": ""master_suite_sq_ft"", ""original_operands"": [""master_suite_sq_ft"", ""other_areas_sq_ft"", ""total_guest_bedrooms_sq_ft""]}",data/conceptual-error-candidates/tier3/6244/google_gemini-2.5-flash_incomplete_calculation_total_house_sq_ft_.json,3,2,0.6666666666666666,late,ling
6429,tier3,google_gemini-2.5-flash,incomplete_calculation,L2,total_protein_consumed,86.0,30.0,-1626356169878045323,2025-07-21,12:32:44,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_protein_consumed"", ""operand_to_remove"": ""steak_protein_grams"", ""original_operands"": [""collagen_protein_consumed"", ""protein_powder_grams_per_scoop"", ""steak_protein_grams""]}",data/conceptual-error-candidates/tier3/6429/google_gemini-2.5-flash_incomplete_calculation_total_protein_consumed_.json,2,2,1.0,late,ling
6813,tier3,google_gemini-2.5-flash,incomplete_calculation,L4,total_height,180.0,155.0,5719667712394391065,2025-07-21,12:32:45,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_height"", ""operand_to_remove"": ""third_building_height"", ""original_operands"": [""first_building_height"", ""fourth_building_height"", ""second_building_height"", ""third_building_height""]}",data/conceptual-error-candidates/tier3/6813/google_gemini-2.5-flash_incomplete_calculation_total_height_.json,4,4,1.0,late,yewei
7036,tier3,google_gemini-2.5-flash,incomplete_calculation,L3,total_dresses,44.0,36.0,-5981630756982035552,2025-07-21,12:32:45,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_dresses"", ""operand_to_remove"": ""melissa_dresses"", ""original_operands"": [""debora_dresses"", ""emily_dresses"", ""melissa_dresses""]}",data/conceptual-error-candidates/tier3/7036/google_gemini-2.5-flash_incomplete_calculation_total_dresses_.json,3,3,1.0,late,ling
7062,tier3,google_gemini-2.5-flash,incomplete_calculation,L3,total_fish,100.0,90.0,-1489455815321311069,2025-07-21,12:32:45,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_fish"", ""operand_to_remove"": ""jason_fish"", ""original_operands"": [""jason_fish"", ""jeffery_fish"", ""ryan_fish""]}",data/conceptual-error-candidates/tier3/7062/google_gemini-2.5-flash_incomplete_calculation_total_fish_.json,3,3,1.0,late,ali
7098,tier3,google_gemini-2.5-flash,incomplete_calculation,L3,total_fleas,40.0,15.0,897338976078929946,2025-07-21,12:32:45,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_fleas"", ""operand_to_remove"": ""maud_fleas"", ""original_operands"": [""gertrude_fleas"", ""maud_fleas"", ""olive_fleas""]}",data/conceptual-error-candidates/tier3/7098/google_gemini-2.5-flash_incomplete_calculation_total_fleas_.json,3,3,1.0,late,arvind
7283,tier3,google_gemini-2.5-flash,incomplete_calculation,L4,total_rows,28.0,20.0,-267259086058748459,2025-07-21,12:32:45,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_rows"", ""operand_to_remove"": ""bean_rows"", ""original_operands"": [""bean_rows"", ""pumpkin_rows"", ""radish_rows""]}",data/conceptual-error-candidates/tier3/7283/google_gemini-2.5-flash_incomplete_calculation_total_rows_.json,5,4,0.8,late,arvind
7399,tier3,google_gemini-2.5-flash,incomplete_calculation,L4,total_fruit,28,22,8657291413673577981,2025-07-21,12:32:45,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_fruit"", ""operand_to_remove"": ""peaches"", ""original_operands"": [""apples"", ""bananas"", ""oranges"", ""peaches""]}",data/conceptual-error-candidates/tier3/7399/google_gemini-2.5-flash_incomplete_calculation_total_fruit_.json,4,4,1.0,late,ling
7431,tier3,google_gemini-2.5-flash,incomplete_calculation,L3,total_fish_weight,44,36,6598122820127488010,2025-07-21,12:32:45,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_fish_weight"", ""operand_to_remove"": ""trout_weight"", ""original_operands"": [""total_bass_weight"", ""total_salmon_weight"", ""trout_weight""]}",data/conceptual-error-candidates/tier3/7431/google_gemini-2.5-flash_incomplete_calculation_total_fish_weight_.json,4,3,0.75,late,ali
20,tier1,google_gemini-2.5-flash,incomplete_calculation,L3,total_stamps,38,18,8823209656726680302,2025-07-21,12:32:38,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_stamps"", ""operand_to_remove"": ""truck_stamps"", ""original_operands"": [""rose_stamps"", ""snowflake_stamps"", ""truck_stamps""]}",data/conceptual-error-candidates/tier1/20/google_gemini-2.5-flash_incomplete_calculation_total_stamps_.json,3,3,1.0,late,mauro
78,tier1,google_gemini-2.5-flash,incomplete_calculation,L2,total_people,26,2,5788304222771920324,2025-07-21,12:32:38,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_people"", ""operand_to_remove"": ""num_classmates"", ""original_operands"": [""manny_count"", ""num_classmates"", ""teacher_count""]}",data/conceptual-error-candidates/tier1/78/google_gemini-2.5-flash_incomplete_calculation_total_people_.json,3,2,0.6666666666666666,late,arvind
97,tier1,google_gemini-2.5-flash,incomplete_calculation,L2,total_books,46,41,2787262454195105516,2025-07-21,12:32:38,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_books"", ""operand_to_remove"": ""western_novels"", ""original_operands"": [""biographies"", ""history_books"", ""mystery_novels"", ""poetry_books"", ""romance_books"", ""western_novels""]}",data/conceptual-error-candidates/tier1/97/google_gemini-2.5-flash_incomplete_calculation_total_books_.json,2,2,1.0,late,ali
292,tier1,google_gemini-2.5-flash,incomplete_calculation,L4,total_scarves,36,30,-5474725945432194240,2025-07-21,12:32:39,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_scarves"", ""operand_to_remove"": ""red_scarves"", ""original_operands"": [""blue_scarves"", ""red_scarves"", ""yellow_scarves""]}",data/conceptual-error-candidates/tier1/292/google_gemini-2.5-flash_incomplete_calculation_total_scarves_.json,4,4,1.0,late,ling
333,tier1,google_gemini-2.5-flash,incomplete_calculation,L4,total_chocolates_bought,22,12,-5311908375360646023,2025-07-21,12:32:39,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_chocolates_bought"", ""operand_to_remove"": ""chocolates_for_charlie"", ""original_operands"": [""chocolates_for_charlie"", ""chocolates_for_self_per_month"", ""chocolates_for_sister_per_month""]}",data/conceptual-error-candidates/tier1/333/google_gemini-2.5-flash_incomplete_calculation_total_chocolates_bought_.json,4,4,1.0,late,yewei
337,tier1,google_gemini-2.5-flash,incomplete_calculation,L3,total_people,31,14,8690972218229328704,2025-07-21,12:32:39,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_people"", ""operand_to_remove"": ""both_drinks_takers"", ""original_operands"": [""both_drinks_takers"", ""only_soda_takers"", ""only_wine_takers""]}",data/conceptual-error-candidates/tier1/337/google_gemini-2.5-flash_incomplete_calculation_total_people_.json,3,3,1.0,late,arvind
357,tier1,google_gemini-2.5-flash,incomplete_calculation,L3,total_fish,44,36,-821257196665103020,2025-07-21,12:32:39,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_fish"", ""operand_to_remove"": ""goldfish"", ""original_operands"": [""angelfish"", ""goldfish"", ""guppies""]}",data/conceptual-error-candidates/tier1/357/google_gemini-2.5-flash_incomplete_calculation_total_fish_.json,3,3,1.0,late,arvind
392,tier1,google_gemini-2.5-flash,incomplete_calculation,L3,total_wash_time,135,75,1696450453819201693,2025-07-21,12:32:39,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_wash_time"", ""operand_to_remove"": ""towels_wash_time"", ""original_operands"": [""clothes_wash_time"", ""sheets_wash_time"", ""towels_wash_time""]}",data/conceptual-error-candidates/tier1/392/google_gemini-2.5-flash_incomplete_calculation_total_wash_time_.json,3,3,1.0,late,arvind
412,tier1,google_gemini-2.5-flash,incomplete_calculation,L2,total_given_out,68,45,927602834786161473,2025-07-21,12:32:39,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_given_out"", ""operand_to_remove"": ""mike_cookies"", ""original_operands"": [""anna_cookies"", ""mike_cookies"", ""tim_cookies""]}",data/conceptual-error-candidates/tier1/412/google_gemini-2.5-flash_incomplete_calculation_total_given_out_.json,3,2,0.6666666666666666,late,ali
527,tier1,google_gemini-2.5-flash,incomplete_calculation,L2,total_salad_calories,350,110,3267012937933326577,2025-07-21,12:32:39,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_salad_calories"", ""operand_to_remove"": ""total_crouton_calories"", ""original_operands"": [""cucumber_calories"", ""lettuce_calories"", ""total_crouton_calories""]}",data/conceptual-error-candidates/tier1/527/google_gemini-2.5-flash_incomplete_calculation_total_salad_calories_.json,2,2,1.0,late,ling
536,tier1,google_gemini-2.5-flash,incomplete_calculation,L3,total_votes,60,39,-4447283844331808635,2025-07-21,12:32:39,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_votes"", ""operand_to_remove"": ""unicorn_cake_votes"", ""original_operands"": [""dragon_cake_votes"", ""unicorn_cake_votes"", ""witch_cake_votes""]}",data/conceptual-error-candidates/tier1/536/google_gemini-2.5-flash_incomplete_calculation_total_votes_.json,3,3,1.0,late,arvind
634,tier1,google_gemini-2.5-flash,incomplete_calculation,L5,total_stripes,34,22,-5473533100048539581,2025-07-21,12:32:39,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_stripes"", ""operand_to_remove"": ""stripes_group2"", ""original_operands"": [""stripes_group1"", ""stripes_group2"", ""stripes_group3"", ""stripes_group4""]}",data/conceptual-error-candidates/tier1/634/google_gemini-2.5-flash_incomplete_calculation_total_stripes_.json,5,5,1.0,late,yewei
779,tier1,google_gemini-2.5-flash,incomplete_calculation,L3,total_cost,45,38,-4427054559033057589,2025-07-21,12:32:39,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_cost"", ""operand_to_remove"": ""soil_cost"", ""original_operands"": [""clay_pot_cost"", ""flowers_cost"", ""soil_cost""]}",data/conceptual-error-candidates/tier1/779/google_gemini-2.5-flash_incomplete_calculation_total_cost_.json,3,3,1.0,late,ali
863,tier1,google_gemini-2.5-flash,incomplete_calculation,L3,likes_at_least_one,19,13,-676703041366970704,2025-07-21,12:32:39,"{""type"": ""incomplete_calculation"", ""target_variable"": ""likes_at_least_one"", ""operand_to_remove"": ""likes_both"", ""original_operands"": [""likes_both"", ""likes_burgers_only"", ""likes_fries_only""]}",data/conceptual-error-candidates/tier1/863/google_gemini-2.5-flash_incomplete_calculation_likes_at_least_one_.json,4,3,0.75,late,arvind
1021,tier1,google_gemini-2.5-flash,incomplete_calculation,L2,total_homework_minutes_spent,150,100,-4591055660007182193,2025-07-21,12:32:39,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_homework_minutes_spent"", ""operand_to_remove"": ""science_homework_minutes"", ""original_operands"": [""english_homework_minutes"", ""history_homework_minutes"", ""math_homework_minutes"", ""science_homework_minutes""]}",data/conceptual-error-candidates/tier1/1021/google_gemini-2.5-flash_incomplete_calculation_total_homework_minutes_spent_.json,3,2,0.6666666666666666,late,ling
1048,tier1,google_gemini-2.5-flash,incomplete_calculation,L3,total_usage_first_three_neighborhoods,850,700,8375561989619195539,2025-07-21,12:32:39,"{""type"": ""incomplete_calculation"", ""target_variable"": ""total_usage_first_three_neighborhoods"", ""operand_to_remove"": ""first_neighborhood_usage"", ""original_operands"": [""first_neighborhood_usage"", ""second_neighborhood_usage"", ""third_neighborhood_usage""]}",data/conceptual-error-candidates/tier1/1048/google_gemini-2.5-flash_incomplete_calculation_total_usage_first_three_neighborhoods_.json,4,3,0.75,late,mauro
