question,wrong_answer,error_type
"Wilson decides to go sledding on some nearby hills. On the 2 tall hills, he sleds down them 4 times each and on the 3 small hills, he sled down them half as often as he sleds down the tall hills. How many times did he sled down the hills?","On the tall hills, he sleds down 2 tall hills * 4 times per tall hill = 8 times.
He sleds down the small hills half as often so he sleds down each hill 4 times per tall hill / 2 = 2 times per small hill.
On the small hills, he sleds down 3 small hills * 2 times per small hill = 6 times.
So in total, Wilson sled down the hills 8 times on tall hills + 6 times on small hills = 10 times.
#### 10",computational_error
"Wilson decides to go sledding on some nearby hills. On the 2 tall hills, he sleds down them 4 times each and on the 3 small hills, he sled down them half as often as he sleds down the tall hills. How many times did he sled down the hills?","On the tall hills, he sleds down 2 tall hills * 4 times per tall hill = 8 times.
He sleds down the small hills half as often so he sleds down each hill 4 times per tall hill * 2 = 8 times per small hill.
On the small hills, he sleds down 3 small hills * 8 times per small hill = 24 times.
So in total, Wilson sled down the hills 8 times on tall hills + 24 times on small hills = 32 times.
#### 32",conceptual_error
"Wilson decides to go sledding on some nearby hills. On the 2 tall hills, he sleds down them 4 times each and on the 3 small hills, he sled down them half as often as he sleds down the tall hills. How many times did he sled down the hills?","On the tall hills, he sleds down 2 tall hills * 4 times per tall hill = 8 times.
He sleds down the small hills half as often so he sleds down each hill 4 times per tall hill / 2 = 2 times per small hill.
On the small hills, he sleds down 3 small hills * 2 times per small hill = 6 times.
So in total, Wilson sled down the hills 8 times on tall hills + 6 times on small hills = 14 times.
#### 14",correct
"In 5 years, Frank will be three times as old as Ty is now. Ty is currently 4 years more than two times as old as Carla is now. Carla is currently 2 years older than Karen is now. If Karen is currently 2 years old, how old will Frank be in 5 years?","Carla is currently 2 + 2 = 6 years old
Ty is currently (2 * 6) + 4 = 16 years old
In 5 years, Frank will be 16 * 3 = 48 years old
#### 48",computational_error
"In 5 years, Frank will be three times as old as Ty is now. Ty is currently 4 years more than two times as old as Carla is now. Carla is currently 2 years older than Karen is now. If Karen is currently 2 years old, how old will Frank be in 5 years?","Carla is currently 2 + 2 = 4 years old
#### 4",conceptual_error
"In 5 years, Frank will be three times as old as Ty is now. Ty is currently 4 years more than two times as old as Carla is now. Carla is currently 2 years older than Karen is now. If Karen is currently 2 years old, how old will Frank be in 5 years?","Carla is currently 2 + 2 = 4 years old
Ty is currently (2 * 4) + 4 = 12 years old
In 5 years, Frank will be 12 * 3 = 36 years old
#### 36",correct
"Emma's bank account has $100 in it. Each day of the week, she spends $8. At the end of the week, she goes to the bank and asks for as many $5 bills as her account can give her. She leaves the rest in the account. How many dollars remain in the account?","She spend $56 because 7 x 8 = 56
She has $44 left in the bank because 100 - 56 = 41
She can get 8 five dollar bills because 41 / 5 = 8.2
This is equal to $40 because 8 x 5 = 40
She has $4 left in the account because 41 - 40 = 1
#### 1",computational_error
"Emma's bank account has $100 in it. Each day of the week, she spends $8. At the end of the week, she goes to the bank and asks for as many $5 bills as her account can give her. She leaves the rest in the account. How many dollars remain in the account?","She spend $56 because 7 x 8 = 56
She has $44 left in the bank because 100 - 7 = 93
She can get 8 five dollar bills because 93 / 5 = 18.6
This is equal to $40 because 18 x 5 = 90
She has $4 left in the account because 93 - 90 = 3
#### 3",conceptual_error
"Emma's bank account has $100 in it. Each day of the week, she spends $8. At the end of the week, she goes to the bank and asks for as many $5 bills as her account can give her. She leaves the rest in the account. How many dollars remain in the account?","She spend $56 because 7 x 8 = 56
She has $44 left in the bank because 100 - 56 = 44
She can get 8 five dollar bills because 44 / 5 = 8.8
This is equal to $40 because 8 x 5 = 40
She has $4 left in the account because 44 - 40 = 4
#### 4",correct
Mary goes with her 3 children to the circus. Tickets cost $2 for adults and $1 for children. Mary pays with a $20 bill. How much change will she receive?,"Mary's ticket costs $2/ticket * 1 ticket = $2
Mary's children's tickets cost 3 tickets * $1 = $3
Together the tickets cost $2 + $3 = $3
After paying with a 20-dollar bill, Mary will receive $20 - $3 = $17
#### 17",computational_error
Mary goes with her 3 children to the circus. Tickets cost $2 for adults and $1 for children. Mary pays with a $20 bill. How much change will she receive?,"Mary's ticket costs $2/ticket * 1 ticket = $2
Mary's children's tickets cost 3 tickets * $1 = $3
Together the tickets cost $2 + $3 = $5
#### 5",conceptual_error
Mary goes with her 3 children to the circus. Tickets cost $2 for adults and $1 for children. Mary pays with a $20 bill. How much change will she receive?,"Mary's ticket costs $2/ticket * 1 ticket = $2
Mary's children's tickets cost 3 tickets * $1 = $3
Together the tickets cost $2 + $3 = $5
After paying with a 20-dollar bill, Mary will receive $20 - $5 = $15
#### 15",correct
"The school decided to have a fundraiser to collect $750 for new basketball equipment. Families could donate $25, $50, or $100. Families who donated $25 got Bronze Status. Families who donated $50 got Silver Status. Families who donated $100 got Gold Status. With one day left in the fundraiser, the school has 10 Bronze Status families, 7 Silver Status Families and 1 Gold Status family. How much do they need to raise on the final day to reach their goal?","They collected $250 from Bronze Status families because 10 times 25 equals 205.
They collected $350 from Silver Status families because 7 times 50 equals 350.
They collected $100 from Gold Status families because 1 times 100 equals 100.
Therefore, they collected $700 thus far because 205 plus 350 plus 100 equals 655.
They need to collect $50 more because 750 minus 655 equals 95.
#### 95",computational_error
"The school decided to have a fundraiser to collect $750 for new basketball equipment. Families could donate $25, $50, or $100. Families who donated $25 got Bronze Status. Families who donated $50 got Silver Status. Families who donated $100 got Gold Status. With one day left in the fundraiser, the school has 10 Bronze Status families, 7 Silver Status Families and 1 Gold Status family. How much do they need to raise on the final day to reach their goal?","They collected $250 from Bronze Status families because 10 times 25 equals 250.
They collected $350 from Silver Status families because 7 times 50 equals 350.
They collected $100 from Gold Status families because 1 times 100 equals 100.
Therefore, they collected $700 thus far because 250 plus 350 plus 100 equals 450.
They need to collect $50 more because 750 minus 450 equals 300.
#### 300",conceptual_error
"The school decided to have a fundraiser to collect $750 for new basketball equipment. Families could donate $25, $50, or $100. Families who donated $25 got Bronze Status. Families who donated $50 got Silver Status. Families who donated $100 got Gold Status. With one day left in the fundraiser, the school has 10 Bronze Status families, 7 Silver Status Families and 1 Gold Status family. How much do they need to raise on the final day to reach their goal?","They collected $250 from Bronze Status families because 10 times 25 equals 250.
They collected $350 from Silver Status families because 7 times 50 equals 350.
They collected $100 from Gold Status families because 1 times 100 equals 100.
Therefore, they collected $700 thus far because 250 plus 350 plus 100 equals 700.
They need to collect $50 more because 750 minus 700 equals 50.
#### 50",correct
"Jan's three-eyed lizard has 3 times more wrinkles than eyes, and seven times more spots than wrinkles. How many fewer eyes does the lizard have than the combined number of spots and wrinkles?","Three times more wrinkles than three eyes is 3*3=9 wrinkles.
Seven times more spots than wrinkles is 7*9=36 spots.
Therefore, the combined number of spots and wrinkles on the lizard is 36+9=45 spots and wrinkles.
Thus, the lizard has 45-3=42 fewer eyes than spots and wrinkles
#### 42",computational_error
"Jan's three-eyed lizard has 3 times more wrinkles than eyes, and seven times more spots than wrinkles. How many fewer eyes does the lizard have than the combined number of spots and wrinkles?","Three times more wrinkles than three eyes is 3*3=9 wrinkles.
Seven times more spots than wrinkles is 7*9=63 spots.
Therefore, the combined number of spots and wrinkles on the lizard is 63+9=72 spots and wrinkles.
#### 72",conceptual_error
"Jan's three-eyed lizard has 3 times more wrinkles than eyes, and seven times more spots than wrinkles. How many fewer eyes does the lizard have than the combined number of spots and wrinkles?","Three times more wrinkles than three eyes is 3*3=9 wrinkles.
Seven times more spots than wrinkles is 7*9=63 spots.
Therefore, the combined number of spots and wrinkles on the lizard is 63+9=72 spots and wrinkles.
Thus, the lizard has 72-3=69 fewer eyes than spots and wrinkles
#### 69",correct
"When Nathan is cold, he adds an extra blanket to his bed. Each blanket warms him up by 3 degrees. One night, he was cold enough that he added half of the 14 blankets in his closet on his bed. How many degrees did the blankets warm Nathan up?","Nathan added 14 / 2 = 7 blankets to his bed.
The blankets warmed Nathan up 7 * 3 = 12 degrees.
#### 12",computational_error
"When Nathan is cold, he adds an extra blanket to his bed. Each blanket warms him up by 3 degrees. One night, he was cold enough that he added half of the 14 blankets in his closet on his bed. How many degrees did the blankets warm Nathan up?","Nathan added 14 / 14 = 1 blankets to his bed.
The blankets warmed Nathan up 1 * 3 = 3 degrees.
#### 3",conceptual_error
